t,abad_deg,mcp_deg,pip_deg,dip_deg
75.433197,15.574236387174667,-6.413156084110831,89.2127602501493,54.92726134733084
75.442739,15.574236387174667,-6.327001723320078,88.54401589939353,54.37304453136797
75.453419,15.574236387174667,-6.2334236567341526,88.04289205623996,53.924402524918186
75.462765,15.574236387174667,-6.076134247647629,87.22148842065299,53.1747128655014
75.473228,15.574236387174667,-6.02290599635602,86.94527003001157,52.91168186887837
75.483322,15.574236387174667,-5.855809811782209,86.09058701107864,52.10483695930852
75.493387,15.574236387174667,-5.67142806739161,85.1674997890765,51.242258053337885
75.502745,15.574236387174667,-5.550698096459145,84.52599809902107,50.64251986107608
75.513648,15.574236387174667,-5.384012320331378,83.54505132826536,49.77634812568587
75.522728,15.574236387174667,-5.283394238645538,82.89699575543148,49.208884611870246
75.533451,15.574236387174667,-5.17823526571511,82.22259148988437,48.626630293860956
75.542728,15.574236387174667,-5.004557988416668,81.15744427930113,47.79128860464062
75.553198,15.574236387174667,-4.888325093743151,80.46164269575797,47.174943678224366
75.562763,15.574236387174667,-4.718049999776437,79.43009352650414,46.231132595363235
75.572747,15.574236387174667,-4.603158460427943,78.7140522313515,45.62922648900477
75.583414,15.574236387174667,-4.485929191677327,77.9660953497338,45.004756811948646
75.593347,15.574236387174667,-4.310957332337225,76.84298603571457,43.9554448607992
75.603364,15.574236387174667,-4.195287799241285,76.1000385678012,43.28815081703279
75.613505,15.574236387174667,-4.023150765256587,74.96156687651157,42.33742117641463
75.623392,15.574236387174667,-3.905346743707544,74.16613377482723,41.74878977694313
75.633271,15.574236387174667,-3.7932444793117046,73.38714714772495,41.12608152923713
75.643394,15.574236387174667,-3.620118164200747,72.22570310591907,40.14946015835259
75.653404,15.574236387174667,-3.5066616901413274,71.44497910219151,39.48347119256604
75.662742,15.574236387174667,-3.3249206816000836,70.18730680394117,38.48533743805327
75.673307,15.574236387174667,-3.209025312597809,69.3615533523924,37.77724230373708
75.683421,15.574236387174667,-3.0923647751318284,68.55679404250793,37.07332847257506
75.693384,15.574236387174667,-2.9197832083419444,67.36520034696551,36.09024162954208
75.703433,15.574236387174667,-2.7984441863653564,66.59552141265921,35.49256875542446
75.713481,15.574236387174667,-2.613763061043804,65.5475299701055,34.68033604608072
75.723315,15.574236387174667,-2.48135341011017,64.91593449291078,34.186774311542614
